2.7546,0.78325,0.95148,1.2641,1
1.2993,0.88335,1.1634,1.1222,1
0.93639,1.0335,0.71619,0.7282,0
1.3555,0.70757,1.169,0.82151,0
4.5355,0.83694,2.1914,0.78844,1
1.0603,0.67917,1.1496,1.2604,0
1.2181,0.93633,1.3619,1.0059,0
1.5061,3.1705,0.91253,1.1804,1
2.3889,1.1695,1.3913,0.96932,1
1.0249,1.0787,1.0247,0.83946,0
0.92251,1.2455,0.88645,0.92119,0
1.2758,0.84502,0.94968,0.99852,0
0.94824,1.2546,0.83392,0.96104,0
1.1573,1.067,1.0703,0.89306,0
1.3769,1.3139,1.8452,1.2696,1
1.3659,1.2658,1.1471,0.9685,0
1.2241,0.83237,0.89564,1.2142,0
0.86034,0.91266,0.84788,0.71033,0
1.3906,0.97648,1.2531,1.5916,1
1.0118,0.92848,1.1226,1.2386,0
7.3553,1.6365,1.4164,0.91877,1
1.9124,0.88331,0.64745,1.2898,1
0.79055,1.0525,0.96134,0.92309,0
0.85562,1.0386,0.95782,0.93439,0
0.95154,1.9162,1.4671,0.79608,1
2.8263,1.3113,0.99421,1.2998,1
4.6635,1.2499,1.3601,1.3863,1
0.70041,1.041,0.94735,1.2733,0
2.1663,1.1142,1.3841,1.3119,1
0.74433,1.107,1.0794,0.97004,0
1.2858,0.61266,0.54743,1.2377,0
0.75738,1.3276,1.1236,1.3748,1
0.88901,0.9367,0.99749,0.87798,1
2.5502,1.298,1.0232,1.215,1
0.85902,0.93726,0.77249,0.9993,0
0.97032,1.0222,1.0326,1.1627,0
1.0419,0.67267,0.99447,0.84817,0
1.1496,1.0826,0.849,1.292,1
1.1706,2.8144,1.1265,1.3168,1
0.61736,1.1851,1.4605,0.80689,0
1.1923,1.3119,1.2604,0.76177,1
1.0977,1.0676,1.0616,1.1083,1
0.9014,0.76197,0.61527,0.95145,0
0.71666,1.0807,1.0651,1.3144,0
0.98791,0.7485,1.0031,1.2414,0
0.95472,0.86476,0.94338,1.0543,0
12.471,1.237,1.2454,0.85282,1
1.4348,1.0769,1.5153,1.0726,1
0.95059,0.91003,1.1336,0.9549,0
3.0833,1.2909,1.0657,1.3125,1
1.2034,0.73522,1.0154,1.1558,0
1.7851,1.395,1.1375,0.7611,1
2.0562,0.91423,1.6539,1.2854,1
2.0487,1.4048,0.77091,0.91612,1
1.196,1.0714,0.9883,0.75924,0
4.2026,1.2486,1.6506,1.0492,1
1.0261,1.0705,1.2187,1.0628,0
0.85696,1.0961,1.1609,0.67097,0
0.70446,0.97578,1.2336,1.0738,1
1.268,1.9365,1.9871,0.68823,1
1.0851,0.9398,1.0137,0.61904,0
0.88685,1.073,1.2055,1.3183,0
1.3955,1.1914,0.88405,1.0882,1
0.72695,0.6134,1.2071,0.83814,0
0.95076,0.88554,1.4419,1.1658,0
1.4946,2.5363,1.6987,1.3306,1
4.6933,0.955,0.84349,0.87718,1
1.1979,0.88737,0.9554,0.86394,0
2.4779,1.0091,0.82744,0.66951,1
0.93567,1.0085,1.3,1.6484,1
1.0657,0.83795,0.77726,0.89711,0
0.79009,0.82864,1.0248,0.9797,0
3.7735,0.79693,0.87172,1.0656,1
1.3974,0.98015,0.84086,1.0119,1
1.2194,1.7102,0.89367,0.97465,1
4.0361,1.1566,1.4989,0.82235,1
1.3475,0.93739,0.88209,0.73252,0
0.944,0.92548,0.88976,1.1328,0
1.1958,1.2163,2.1609,1.229,1
1.2511,1.387,0.73988,1.4639,1
1.0005,1.145,1.1474,0.86636,0
0.88577,1.2231,0.73565,1.1322,0
0.97136,1.1727,1.14,1.011,1
3.4588,1.494,1.275,1.0402,1
2.8799,2.5574,2.041,0.97202,1
1.3661,1.1224,1.6106,1.4407,1
1.4341,1.3848,1.4599,0.75651,1
1.0806,1.4141,0.91295,1.4073,1
3.4718,0.83283,1.0293,1.4112,1
2.1487,1.878,1.0334,0.89563,1
1.435,1.6223,0.906,1.2741,1
0.67229,0.83378,1.1631,1.0376,0
0.93229,1.0174,1.0034,1.5572,0
2.4258,1.5957,2.0832,0.81338,1
1.7331,1.3,0.86282,0.57897,1
1.4381,1.224,1.0352,1.1863,0
0.82452,0.99427,0.99837,0.77204,0
2.8382,1.0279,1.1099,1.0462,1
1.6413,1.1377,0.869,1.0206,1
2.4978,1.1027,1.2803,0.95094,1
1.5598,1.524,1.1843,1.9163,1
0.89458,0.96499,0.97311,1.2966,0
0.98218,0.84059,1.1208,1.1244,0
3.9888,0.87127,1.2212,0.62498,1
1.1054,0.74796,1.1624,0.96014,0
1.5185,0.92115,1.0355,1.5952,1
1.2534,0.95899,0.85576,0.84832,0
1.1608,0.85025,1.0812,0.97801,0
1.4185,0.69082,1.1177,1.164,0
3.6071,1.2538,2.217,1.0458,1
0.85204,1.174,1.237,1.5985,0
0.92463,0.50405,0.99072,1.0226,0
2.4803,1.8154,1.0513,0.7651,1
0.92259,1.2216,0.74732,0.87133,0
1.2887,1.0607,1.0887,1.1854,0
1.0289,1.2016,1.798,0.88506,1
0.68085,1.0613,1.5113,1.1876,0
2.4333,1.185,0.83703,1.2263,1
2.128,1.4997,0.79154,0.77752,1
0.70288,0.82068,0.86468,1.1213,0
1.4673,1.7355,0.90559,1.08,1
0.99748,1.2477,0.53099,1.5505,0
2.2944,1.6491,2.2135,1.5107,1
0.81013,0.78669,1.0339,0.82249,0
0.90139,0.95081,1.3927,1.0682,0
1.1986,0.97732,0.99769,0.806,0
1.0078,1.4906,1.3191,1.0449,1
0.66856,1.1767,0.86023,0.83971,0
1.3326,1.068,0.98884,1.1431,0
1.1859,0.91868,1.1319,1.167,0
0.64734,1.1264,0.84458,0.87024,0
0.78879,1.499,0.99995,1.2009,0
0.75138,0.85798,1.201,0.92893,0
0.87366,0.88827,1.238,0.77195,0
0.78232,0.87076,1.2546,0.83723,0
0.95406,1.0509,1.0215,1.1186,0
1.1863,0.66798,1.0011,0.78238,1
0.85851,1.1591,1.2098,1.2377,0
1.8145,1.7864,1.6008,1.0573,1
0.87721,1.3001,0.64621,0.95985,0
1.2562,1.7097,0.9219,1.0634,1
0.7451,1.4572,1.0281,1.0518,0
1.1894,1.2871,1.021,1.5226,1
1.0458,1.3406,1.4617,1.0294,1
1.1182,1.1138,1.1264,0.88522,0
2.4342,1.0933,1.2149,1.2215,1
0.92376,1.2374,1.0383,0.97804,0
1.2803,0.83142,0.8791,1.1468,1
2.8756,1.6181,1.5921,1.0147,1
1.2241,1.3773,0.93253,0.98132,0
0.7476,1.1066,0.98089,1.3719,0
0.69735,0.62305,0.78361,0.89494,1
1.0242,1.0731,0.83192,0.97846,0
1.0419,0.79474,1.1587,1.0834,0
2.569,1.0646,1.4183,0.93103,1
0.93583,0.66232,1.0184,1.4791,0
0.98596,1.0686,0.7058,1.0189,0
0.90503,0.82713,0.76532,1.6166,0
1.149,2.4564,1.2312,1.1015,1
1.1564,0.94863,1.187,1.0662,1
0.84585,1.3227,1.2049,0.87866,1
1.1897,0.98529,1.2073,0.9618,0
1.0162,1.1976,0.63308,1.5365,0
1.1428,1.0768,1.1655,0.72446,0
0.7603,0.86924,0.58306,0.70695,0
1.4468,0.92374,0.9415,0.97036,0
1.1673,1.4089,0.86207,1.2316,1
1.1428,1.0551,1.134,1.3979,1
1.8832,0.75325,1.1695,1.1013,1
0.83294,1.0941,1.7978,1.2567,1
1.1254,0.8243,0.97179,1.2429,1
0.70061,0.81011,0.56127,0.98971,0
2.3021,0.86946,1.2074,1.0287,1
1.1636,1.1534,1.0473,1.0103,0
5.5519,1.9164,1.9347,0.81442,1
0.98161,3.4322,1.2394,0.86697,1
1.0019,1.1716,0.77917,0.80866,0
0.91595,1.2858,0.63706,1.0984,0
1.5477,1.4039,1.0072,0.9497,1
2.2192,1.1265,1.0211,0.97844,1
0.82566,1.2403,1.0827,1.0638,0
3.7106,0.97342,1.0665,0.77871,1
1.1992,1.4217,1.4051,1.4294,1
2.228,1.358,0.96574,0.99837,1
1.4029,0.9162,0.93688,1.352,1
1.0529,0.55328,0.9679,0.93614,0
0.94921,0.95012,1.0775,1.3776,1
