1.1456,0.94162,1.1492,1.0766,0
7.1008,1.3259,2.4078,1.5215,1
0.9127,1.1154,1.0812,0.68195,0
7.82,2.2102,0.9732,1.6718,1
3.0255,1.2563,1.28,1.2174,1
0.96413,1.4133,1.0434,0.71282,0
0.80709,0.901,1.0007,0.81578,0
0.56218,1.1111,1.2638,0.92078,0
3.3212,1.957,1.0202,1.7296,1
1.1289,1.0646,0.98986,1.044,0
0.94151,0.90806,1.0263,1.3871,0
0.93013,1.1312,1.0905,0.86126,0
10.414,1.9392,0.95404,1.3274,1
0.92013,1.0768,1.0476,1.0503,0
7.2894,3.1485,0.93246,1.4248,1
14.72,1.6307,1.75,0.82583,1
1.0053,0.97603,0.96053,1.1627,0
1.3017,0.95837,1.017,0.81904,0
1.0689,0.81129,1.115,1.1132,0
1.0271,0.6455,1.0196,1.0614,0
2.4072,1.1625,2.5488,1.3088,1
0.68086,0.62961,0.79815,1.0828,0
6.4637,1.3852,0.8804,0.99743,1
0.6538,0.82551,0.87106,1.0417,0
0.84143,0.94078,0.86388,1.9392,0
1.042,0.82151,0.73137,1.0609,0
1.6103,2.5473,2.4651,1.1721,1
1.92,2.0691,1.2598,0.91302,1
1.0701,1.0839,1.3742,0.74298,0
3.7492,1.329,2.3765,0.92019,1
1.0889,0.8546,1.213,0.74261,0
0.94892,0.96454,0.81091,1.0384,0
1.288,1.1743,1.1955,1.064,1
2.0668,1.0295,1.4373,1.0571,1
9.0209,2.1686,1.3051,1.364,1
0.74462,1.2912,1.0305,1.026,0
2.9847,1.4088,2.6428,1.1423,1
3.3663,1.4341,0.89373,0.81351,1
1.4911,1.0088,1.6123,1.4444,1
0.92567,0.89547,0.76112,1.0305,0
1.0845,1.1433,0.76201,1.0227,0
0.96016,0.79785,0.98983,1.0404,0
1.2632,2.2601,1.1685,0.82778,1
0.76582,0.69277,0.54964,1.0855,0
0.76742,0.91241,0.92855,1.2758,0
2.9794,3.7141,1.213,1.0069,1
1.1065,0.97456,0.96023,0.93065,0
1.1079,0.95187,1.3317,0.94791,0
12.172,5.7014,1.0897,1.4754,1
1.0171,0.94085,0.78771,1.0416,0
0.96029,0.75677,0.94252,1.2962,0
1.4643,8.257,0.81148,1.1561,1
1.1185,1.1756,1.544,1.174,1
0.93187,0.82094,0.87074,1.0058,0
1.6739,0.88829,1.0791,0.95464,1
2.0335,1.5848,1.3978,1.0822,1
1.0445,0.96565,1.0632,0.89314,0
1.3187,0.71338,0.66769,1.0897,1
0.96681,1.0176,0.60897,0.86322,0
3.8647,3.8072,1.6276,1.8013,1
1.0524,1.2589,0.93538,0.79545,0
3.4276,1.5867,1.1863,1.0432,1
1.0079,1.0806,1.287,0.71213,0
1.0211,0.59577,0.91951,1.0698,0
0.82677,0.85896,0.92266,1.0524,0
1.033,0.89946,1.1049,0.76315,0
1.0715,0.78644,1.1375,1.3795,0
0.75308,0.90099,1.1252,1.1026,0
1.1228,0.71567,0.97185,1.0554,0
3.2444,1.4798,1.9914,0.90623,1
3.1247,1.0534,1.7509,1.4525,1
3.2842,2.6118,1.2543,0.84034,1
4.9683,2.1149,1.1655,0.9087,1
8.9064,2.3318,1.4488,1.0147,1
7.7258,2.2553,1.2948,1.6083,1
1.1362,0.91144,0.8474,0.79669,0
0.79599,0.95787,0.98349,0.75223,0
0.82961,1.2336,1.0276,1.4611,0
6.6399,1.5636,1.3188,1.1066,1
2.2846,2.5027,1.759,1.1459,1
0.70693,1.0612,0.91394,0.77836,0
10.341,1.3306,1.3609,0.95479,1
0.93915,0.78802,0.85015,0.93388,0
0.61313,0.8074,0.85578,1.0455,0
0.89755,0.77225,0.87242,0.98726,0
1.1863,1.0427,0.9094,0.92896,0
2.9028,1.5522,1.0954,1.5173,1
2.0712,2.3845,1.7164,1.0255,1
0.8919,0.77586,1.2017,0.90436,0
1.036,1.684,1.1655,1.0017,0
0.91881,0.95493,0.9854,1.0199,0
1.136,0.96468,0.96641,0.76088,0
2.3825,2.0336,0.95249,1.2135,1
1.1665,1.5387,1.4004,1.0058,1
10.855,1.115,1.375,1.4898,1
3.0258,1.0157,1.6568,1.1763,1
1.2782,1.0503,1.1391,0.99157,1
5.9404,1.1932,0.97874,1.2944,1
1.2071,0.85598,1.1392,1.115,0
1.5065,0.97568,1.3627,1.5988,1
3.6761,2.546,1.5199,0.79313,1
1.1748,0.67775,0.92663,1.3245,0
2.5789,2.4103,1.1622,1.43,1
1.3288,1.4636,1.7837,1.3834,1
1.1709,1.25,1.1485,0.76141,0
2.5166,1.7508,1.3911,1.0344,1
5.4509,1.9213,0.74286,0.6455,1
4.793,0.99571,1.3574,1.2011,1
6.4454,2.2364,1.0399,1.0973,1
23.682,2.1496,1.0253,1.0818,1
3.0334,1.4081,1.392,1.1996,1
7.046,1.3519,1.0579,1.2355,1
4.8861,1.023,1.2866,0.9614,1
2.3498,2.0885,1.4598,1.8279,1
0.78521,1.4689,0.9319,1.2291,0
2.5588,1.9809,1.4158,1.191,1
18.101,1.2551,2.1445,0.99344,1
1.853,4.11,1.0202,1.2228,1
1.0354,1.6234,0.82676,1.0109,0
1.081,0.87497,0.92018,1.2127,0
0.84567,1.1542,1.041,1.3805,0
0.88928,1.3589,1.3912,0.84845,0
3.2515,2.2331,1.3905,1.106,1
3.6037,2.4091,1.3096,0.70451,1
0.98539,0.92388,0.8704,0.89986,0
1.1387,1.0904,0.65253,0.73688,0
1.0266,1.2813,1.0224,1.1158,0
1.1742,1.1164,1.0918,0.92338,0
1.1154,1.0252,0.83785,1.0613,1
