1.5961,1.8132,0.7918,1.2546,1
2.8455,1.1127,1.1408,1.1505,1
1.0549,2.3953,0.85795,0.86977,1
1.5236,1.2077,0.88977,1.0034,1
1.1444,1.0385,1.0129,1.1306,0
0.75043,0.92951,0.85461,1.1323,0
1.1097,0.8837,0.95924,0.78106,0
0.98412,0.68147,0.98702,1.2515,0
1.2721,1.2785,0.69729,1.1306,0
1.1164,0.64269,0.78811,0.82476,0
1.8045,1.5625,0.95011,1.3469,1
1.7236,1.3066,1.1527,0.97153,1
0.92003,0.92033,0.84123,0.71081,0
1.4792,1.2844,1.3754,0.83784,1
0.73354,1.1991,1.0336,0.78099,0
0.8983,0.99181,0.66145,0.84258,0
1.2467,1.3631,0.96128,0.69441,1
1.3622,1.4638,1.8279,0.8196,1
1.2261,0.9857,0.73187,1.0748,0
1.1371,0.98391,1.0025,0.92239,0
1.1011,1.4294,1.5418,1.6023,1
1.3132,1.5467,0.81046,1.0451,1
0.90768,1.1168,1.0649,1.0185,0
1.6151,1.3881,1.2872,1.2291,1
3.6438,1.605,1.2047,1.2162,1
1.9468,1.2654,0.92905,0.89049,1
2.95,1.1567,1.5803,1.0146,1
0.9899,0.99702,1.0623,0.76722,0
0.9976,1.1994,1.0053,0.88053,0
1.0605,0.76876,0.8171,1.321,0
0.75391,0.84236,1.1917,0.88728,0
1.0133,1.0454,1.0983,1.1319,0
1.6683,1.7311,1.4868,0.90481,1
1.223,0.83746,0.97168,1.0451,0
0.94199,1.223,0.85589,1.0453,0
1.565,1.5692,1.1376,1.3717,1
1.9136,1.3188,0.9334,1.387,1
1.1476,0.78556,1.3154,0.91228,1
6.0387,1.1348,1.2044,1.0403,1
1.3123,0.90516,1.1131,1.1576,0
3.6524,2.2501,1.239,0.96862,1
1.1279,1.119,1.5557,0.93265,1
1.0502,0.89983,0.91247,1.2666,1
0.7758,0.867,1.0252,1.0938,0
1.1781,1.0029,1.0173,1.393,0
1.2669,1.3886,1.3785,1.5595,1
5.3187,1.1269,0.77972,0.95041,1
3.0903,1.412,1.3196,0.79553,1
1.003,0.56239,1.2171,0.73646,0
0.82842,0.7967,0.75721,0.8795,0
0.94061,1.5392,0.83216,0.97248,0
1.129,0.94507,1.0911,1.3505,0
3.9015,1.4844,1.3853,0.91783,1
2.2003,1.3542,0.96127,1.0872,1
0.74218,1.1824,0.99204,1.0031,0
1.3999,0.78643,0.96308,1.0559,1
3.097,1.1626,0.8497,1.1957,1
3.1498,1.2363,1.0241,1.0081,1
1.0884,0.84673,0.7544,1.2726,0
1.8689,1.1,1.5912,1.2395,1
2.8259,1.0813,1.1477,0.95702,1
5.6409,2.315,0.99582,1.0382,1
1.3436,1.9274,0.7761,1.8622,1
2.1947,1.5506,0.83446,0.9917,1
1.4623,1.1914,0.86713,0.99154,1
4.7167,1.6002,1.1526,0.93089,1
1.0881,1.1592,0.92438,1.1449,0
0.76775,1.0084,1.1394,1.0494,0
1.0958,0.92113,1.2135,0.96433,1
2.4965,1.3859,1.6057,1.017,1
3.9257,1.5164,0.98326,1.2047,1
2.9002,2.818,1.1324,0.87875,1
0.82394,0.76278,0.94532,1.1398,0
1.2623,0.8914,1.4944,1.1783,0
2.507,2.0086,0.73148,1.0267,1
0.88857,1.6894,0.79017,1.1242,0
1.2474,1.4411,0.93735,0.71684,0
2.0366,0.75469,0.96731,1.1763,1
0.99634,1.0831,0.66138,0.8081,0
12.314,2.0388,0.87786,1.6555,1
1.4556,1.1183,1.6342,0.94399,1
3.3295,1.5645,1.369,1.1255,1
1.3617,1.1777,1.1414,1.3068,1
1.3662,0.9471,1.458,0.46336,0
1.1776,0.97831,0.93616,1.1782,0
2.1887,0.9238,1.1317,0.90857,1
1.8171,1.4812,0.67886,0.6698,1
0.89894,1.0518,1.1651,0.72933,0
0.88083,1.0376,0.99366,1.2312,0
1.4402,2.3738,1.7674,1.5054,1
2.2319,1.262,1.0618,0.8325,1
1.4319,1.5285,0.89103,1.0524,1
1.0241,1.0287,1.0496,1.0377,0
1.8691,1.9602,0.76368,0.91399,1
1.2083,0.71249,1.2947,1.1787,1
1.0758,0.98158,0.9582,1.0754,0
1.0019,0.91379,0.959,1.0833,0
1.0785,3.9385,1.0755,0.95588,1
1.0792,0.99145,0.87303,1.3269,0
2.0939,1.6671,1.0834,0.91714,1
1.4072,1.8052,1.1088,0.84368,1
0.70196,1.2416,1.3979,1.075,0
0.79155,1.1238,1.2463,0.91302,0
0.73197,1.3425,0.91466,1.4126,1
1.2171,1.0891,1.1364,0.65164,1
2.0955,2.7234,0.90788,1.229,1
0.84286,0.87503,1.0348,1.0992,0
1.2396,0.69905,0.76555,1.0249,0
0.76918,1.295,0.99398,0.80764,0
3.3053,2.4341,1.417,1.0248,1
1.1699,1.1236,0.8199,1.0927,0
1.6296,0.86488,0.56585,0.89224,1
1.0826,1.4222,0.7322,1.4316,0
0.91942,2.1514,1.6533,0.98495,1
1.7697,1.3658,1.4585,1.7982,1
0.84226,0.7356,1.2019,1.1642,0
1.6677,1.2106,0.91672,0.97617,1
1.2604,1.575,1.6048,1.2678,1
1.035,1.0568,0.90142,1.0222,0
3.7266,1.7432,0.86284,1.0829,1
1.3502,1.5773,0.98632,0.87866,1
0.81066,0.82152,1.3056,0.99323,0
6.0433,1.0714,1.4594,1.1706,1
3.6966,1.1724,1.1811,0.98554,1
0.68532,0.89463,0.85856,1.3892,0
1.3505,0.81515,1.4766,0.77559,1
1.7787,1.0444,0.67262,1.3866,1
1.0533,1.1836,1.0364,1.448,0
1.7582,2.7019,1.2392,1.6282,1
0.84717,0.72877,1.0046,0.68923,0
1.2979,0.90862,0.64054,0.8895,0
1.113,1.444,1.2129,0.678,1
1.1882,0.84096,1.0553,0.9047,0
4.1087,1.3188,1.1696,1.0705,1
3.4373,1.9352,1.5061,1.3032,1
0.66163,0.63563,0.82301,1.0083,0
0.82862,0.6802,1.3965,1.0391,0
1.5626,2.7075,1.0449,1.278,1
1.5311,1.1204,0.90026,1.0043,1
1.6878,1.1739,1.3274,1.0624,1
1.6776,2.7826,1.1843,0.71336,1
2.8971,1.1978,1.1931,0.65918,1
3.5385,1.9212,0.98668,0.75015,1
2.6461,1.7115,0.95722,0.92654,1
1.1692,1.0812,1.2442,1.0072,1
1.0244,1.7316,1.1358,0.96468,1
6.6207,1.2686,1.4197,1.0813,1
2.1313,0.81738,0.64912,0.80909,1
1.2008,1.267,0.98108,1.0562,1
0.85036,0.77698,1.2385,1.2361,0
2.2815,1.081,1.4229,1.2092,1
1.9897,1.0713,1.0777,1.1355,1
0.6867,0.95366,1.1624,0.79092,0
1.5814,2.9665,1.1381,1.1446,1
1.0359,0.95585,1.3433,1.1903,0
0.8945,0.70497,0.84045,0.71455,0
